,image_x1_path,image_x1_filename,image_x1_dim,image_x2_path,image_x2_filename,image_x2_dim,image_x4_path,image_x4_filename,image_x4_dim,image_x8_path,image_x8_filename,image_x8_dim,image_x16_path,image_x16_filename,image_x16_dim
1745,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833700288491598x1.png,images_rig_cam5_1477833700288491598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833700288491598x2.png,images_rig_cam5_1477833700288491598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833700288491598x4.png,images_rig_cam5_1477833700288491598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833700288491598x8.png,images_rig_cam5_1477833700288491598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833700288491598x16.png,images_rig_cam5_1477833700288491598x16.png,512x512
167,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843929425063523x1.png,images_rig_cam4_1477843929425063523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843929425063523x2.png,images_rig_cam4_1477843929425063523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843929425063523x4.png,images_rig_cam4_1477843929425063523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843929425063523x8.png,images_rig_cam4_1477843929425063523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843929425063523x16.png,images_rig_cam4_1477843929425063523x16.png,512x512
12,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843917997223523x1.png,images_rig_cam4_1477843917997223523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843917997223523x2.png,images_rig_cam4_1477843917997223523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843917997223523x4.png,images_rig_cam4_1477843917997223523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843917997223523x8.png,images_rig_cam4_1477843917997223523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843917997223523x16.png,images_rig_cam4_1477843917997223523x16.png,512x512
171,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843929719975523x1.png,images_rig_cam4_1477843929719975523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843929719975523x2.png,images_rig_cam4_1477843929719975523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843929719975523x4.png,images_rig_cam4_1477843929719975523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843929719975523x8.png,images_rig_cam4_1477843929719975523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843929719975523x16.png,images_rig_cam4_1477843929719975523x16.png,512x512
649,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975200128370738x1.png,images_rig_cam4_1474975200128370738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975200128370738x2.png,images_rig_cam4_1474975200128370738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975200128370738x4.png,images_rig_cam4_1474975200128370738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975200128370738x8.png,images_rig_cam4_1474975200128370738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975200128370738x16.png,images_rig_cam4_1474975200128370738x16.png,512x512
260,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843918808231523x1.png,images_rig_cam5_1477843918808231523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843918808231523x2.png,images_rig_cam5_1477843918808231523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843918808231523x4.png,images_rig_cam5_1477843918808231523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843918808231523x8.png,images_rig_cam5_1477843918808231523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843918808231523x16.png,images_rig_cam5_1477843918808231523x16.png,512x512
1288,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982940793515972x1.png,images_rig_cam5_1474982940793515972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982940793515972x2.png,images_rig_cam5_1474982940793515972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982940793515972x4.png,images_rig_cam5_1474982940793515972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982940793515972x8.png,images_rig_cam5_1474982940793515972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982940793515972x16.png,images_rig_cam5_1474982940793515972x16.png,512x512
1362,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833689745387598x1.png,images_rig_cam4_1477833689745387598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833689745387598x2.png,images_rig_cam4_1477833689745387598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833689745387598x4.png,images_rig_cam4_1477833689745387598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833689745387598x8.png,images_rig_cam4_1477833689745387598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833689745387598x16.png,images_rig_cam4_1477833689745387598x16.png,512x512
672,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975201824114738x1.png,images_rig_cam4_1474975201824114738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975201824114738x2.png,images_rig_cam4_1474975201824114738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975201824114738x4.png,images_rig_cam4_1474975201824114738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975201824114738x8.png,images_rig_cam4_1474975201824114738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975201824114738x16.png,images_rig_cam4_1474975201824114738x16.png,512x512
258,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843918660775523x1.png,images_rig_cam5_1477843918660775523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843918660775523x2.png,images_rig_cam5_1477843918660775523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843918660775523x4.png,images_rig_cam5_1477843918660775523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843918660775523x8.png,images_rig_cam5_1477843918660775523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843918660775523x16.png,images_rig_cam5_1477843918660775523x16.png,512x512
844,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982926858923972x1.png,images_rig_cam4_1474982926858923972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982926858923972x2.png,images_rig_cam4_1474982926858923972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982926858923972x4.png,images_rig_cam4_1474982926858923972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982926858923972x8.png,images_rig_cam4_1474982926858923972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982926858923972x16.png,images_rig_cam4_1474982926858923972x16.png,512x512
867,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982928554667972x1.png,images_rig_cam4_1474982928554667972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982928554667972x2.png,images_rig_cam4_1474982928554667972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982928554667972x4.png,images_rig_cam4_1474982928554667972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982928554667972x8.png,images_rig_cam4_1474982928554667972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982928554667972x16.png,images_rig_cam4_1474982928554667972x16.png,512x512
1592,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833689008107598x1.png,images_rig_cam5_1477833689008107598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833689008107598x2.png,images_rig_cam5_1477833689008107598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833689008107598x4.png,images_rig_cam5_1477833689008107598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833689008107598x8.png,images_rig_cam5_1477833689008107598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833689008107598x16.png,images_rig_cam5_1477833689008107598x16.png,512x512
138,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843927286951523x1.png,images_rig_cam4_1477843927286951523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843927286951523x2.png,images_rig_cam4_1477843927286951523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843927286951523x4.png,images_rig_cam4_1477843927286951523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843927286951523x8.png,images_rig_cam4_1477843927286951523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843927286951523x16.png,images_rig_cam4_1477843927286951523x16.png,512x512
893,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982930471595972x1.png,images_rig_cam4_1474982930471595972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982930471595972x2.png,images_rig_cam4_1474982930471595972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982930471595972x4.png,images_rig_cam4_1474982930471595972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982930471595972x8.png,images_rig_cam4_1474982930471595972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982930471595972x16.png,images_rig_cam4_1474982930471595972x16.png,512x512
1780,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838498450033559x1.png,images_rig_cam4_1477838498450033559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838498450033559x2.png,images_rig_cam4_1477838498450033559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838498450033559x4.png,images_rig_cam4_1477838498450033559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838498450033559x8.png,images_rig_cam4_1477838498450033559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838498450033559x16.png,images_rig_cam4_1477838498450033559x16.png,512x512
549,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975192681842738x1.png,images_rig_cam4_1474975192681842738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975192681842738x2.png,images_rig_cam4_1474975192681842738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975192681842738x4.png,images_rig_cam4_1474975192681842738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975192681842738x8.png,images_rig_cam4_1474975192681842738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975192681842738x16.png,images_rig_cam4_1474975192681842738x16.png,512x512
979,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982936959659972x1.png,images_rig_cam4_1474982936959659972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982936959659972x2.png,images_rig_cam4_1474982936959659972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982936959659972x4.png,images_rig_cam4_1474982936959659972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982936959659972x8.png,images_rig_cam4_1474982936959659972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982936959659972x16.png,images_rig_cam4_1474982936959659972x16.png,512x512
1708,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833697560555598x1.png,images_rig_cam5_1477833697560555598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833697560555598x2.png,images_rig_cam5_1477833697560555598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833697560555598x4.png,images_rig_cam5_1477833697560555598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833697560555598x8.png,images_rig_cam5_1477833697560555598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833697560555598x16.png,images_rig_cam5_1477833697560555598x16.png,512x512
1537,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833684953067598x1.png,images_rig_cam5_1477833684953067598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833684953067598x2.png,images_rig_cam5_1477833684953067598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833684953067598x4.png,images_rig_cam5_1477833684953067598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833684953067598x8.png,images_rig_cam5_1477833684953067598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833684953067598x16.png,images_rig_cam5_1477833684953067598x16.png,512x512
1519,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833701320683598x1.png,images_rig_cam4_1477833701320683598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833701320683598x2.png,images_rig_cam4_1477833701320683598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833701320683598x4.png,images_rig_cam4_1477833701320683598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833701320683598x8.png,images_rig_cam4_1477833701320683598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833701320683598x16.png,images_rig_cam4_1477833701320683598x16.png,512x512
558,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975193345394738x1.png,images_rig_cam4_1474975193345394738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975193345394738x2.png,images_rig_cam4_1474975193345394738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975193345394738x4.png,images_rig_cam4_1474975193345394738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975193345394738x8.png,images_rig_cam4_1474975193345394738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975193345394738x16.png,images_rig_cam4_1474975193345394738x16.png,512x512
139,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843927360679523x1.png,images_rig_cam4_1477843927360679523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843927360679523x2.png,images_rig_cam4_1477843927360679523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843927360679523x4.png,images_rig_cam4_1477843927360679523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843927360679523x8.png,images_rig_cam4_1477843927360679523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843927360679523x16.png,images_rig_cam4_1477843927360679523x16.png,512x512
1680,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833695496171598x1.png,images_rig_cam5_1477833695496171598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833695496171598x2.png,images_rig_cam5_1477833695496171598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833695496171598x4.png,images_rig_cam5_1477833695496171598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833695496171598x8.png,images_rig_cam5_1477833695496171598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833695496171598x16.png,images_rig_cam5_1477833695496171598x16.png,512x512
531,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975191354738738x1.png,images_rig_cam4_1474975191354738738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975191354738738x2.png,images_rig_cam4_1474975191354738738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975191354738738x4.png,images_rig_cam4_1474975191354738738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975191354738738x8.png,images_rig_cam4_1474975191354738738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975191354738738x16.png,images_rig_cam4_1474975191354738738x16.png,512x512
224,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843933627559523x1.png,images_rig_cam4_1477843933627559523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843933627559523x2.png,images_rig_cam4_1477843933627559523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843933627559523x4.png,images_rig_cam4_1477843933627559523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843933627559523x8.png,images_rig_cam4_1477843933627559523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843933627559523x16.png,images_rig_cam4_1477843933627559523x16.png,512x512
723,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975205584242738x1.png,images_rig_cam4_1474975205584242738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975205584242738x2.png,images_rig_cam4_1474975205584242738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975205584242738x4.png,images_rig_cam4_1474975205584242738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975205584242738x8.png,images_rig_cam4_1474975205584242738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975205584242738x16.png,images_rig_cam4_1474975205584242738x16.png,512x512
786,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982922582699972x1.png,images_rig_cam4_1474982922582699972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982922582699972x2.png,images_rig_cam4_1474982922582699972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982922582699972x4.png,images_rig_cam4_1474982922582699972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982922582699972x8.png,images_rig_cam4_1474982922582699972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982922582699972x16.png,images_rig_cam4_1474982922582699972x16.png,512x512
1665,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833694390251598x1.png,images_rig_cam5_1477833694390251598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833694390251598x2.png,images_rig_cam5_1477833694390251598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833694390251598x4.png,images_rig_cam5_1477833694390251598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833694390251598x8.png,images_rig_cam5_1477833694390251598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833694390251598x16.png,images_rig_cam5_1477833694390251598x16.png,512x512
1419,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833693947883598x1.png,images_rig_cam4_1477833693947883598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833693947883598x2.png,images_rig_cam4_1477833693947883598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833693947883598x4.png,images_rig_cam4_1477833693947883598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833693947883598x8.png,images_rig_cam4_1477833693947883598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833693947883598x16.png,images_rig_cam4_1477833693947883598x16.png,512x512
409,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843929793703523x1.png,images_rig_cam5_1477843929793703523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843929793703523x2.png,images_rig_cam5_1477843929793703523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843929793703523x4.png,images_rig_cam5_1477843929793703523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843929793703523x8.png,images_rig_cam5_1477843929793703523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843929793703523x16.png,images_rig_cam5_1477843929793703523x16.png,512x512
325,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843923600551523x1.png,images_rig_cam5_1477843923600551523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843923600551523x2.png,images_rig_cam5_1477843923600551523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843923600551523x4.png,images_rig_cam5_1477843923600551523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843923600551523x8.png,images_rig_cam5_1477843923600551523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843923600551523x16.png,images_rig_cam5_1477843923600551523x16.png,512x512
1285,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982940572331972x1.png,images_rig_cam5_1474982940572331972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982940572331972x2.png,images_rig_cam5_1474982940572331972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982940572331972x4.png,images_rig_cam5_1474982940572331972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982940572331972x8.png,images_rig_cam5_1474982940572331972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982940572331972x16.png,images_rig_cam5_1474982940572331972x16.png,512x512
299,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843921683623523x1.png,images_rig_cam5_1477843921683623523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843921683623523x2.png,images_rig_cam5_1477843921683623523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843921683623523x4.png,images_rig_cam5_1477843921683623523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843921683623523x8.png,images_rig_cam5_1477843921683623523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843921683623523x16.png,images_rig_cam5_1477843921683623523x16.png,512x512
1572,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833687533547598x1.png,images_rig_cam5_1477833687533547598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833687533547598x2.png,images_rig_cam5_1477833687533547598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833687533547598x4.png,images_rig_cam5_1477833687533547598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833687533547598x8.png,images_rig_cam5_1477833687533547598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833687533547598x16.png,images_rig_cam5_1477833687533547598x16.png,512x512
